N,E
1109141906329,637657872577
760189851956,263590165017,36259402
310614544090,720773746475,39255133
774088217968,811065224939,40851254
686633349649,497005292493,46713098
1068244807919,677302788202,34868747
654316362877,700390802060,38800910
22571117543,855320237641,33301327
961485594666,648513546505,36920648
809328789313,741350195491,37376273
628797427428,43892823205,43423798
125633753070,361559869915,36118359
979401009566,270033843901,42148519
965990318278,870260207518,28763444
652946675101,81154592059,40061857
72584930158,826561061584,39739453
551156985496,373565569296,39337762
262834021605,561885442355,36693310
823398474256,1100198213119,38418888
145497353977,68520722233,31903489
355945222071,28888525006,37935654
962416683640,517674974429,34987509
779321552676,984840351593,37375075
476658663555,123258457576,39538260
1023464770383,1043506165614,76077235
730284775510,568923929125,99696063
741930464702,736782862760,184141138
1033481737594,307110850379,283806963
1090106011834,137024165360,156518666
552100903605,196877227468,108829851
9990387827,876452569429,36651166
1029350029051,359185202567,43451213
448291656889,262068962870,93731876
1091271200304,152532089352,63222595
