N,E
1109141906329,72498941
1100322881210,984204798529,71027311
189674046409,231410195143,91400037
277430155412,148320728398,74366538
463508892342,230146752233,70446994
363167493818,473213161089,90978700
922458665908,244141329897,77610882
952190143035,488683352815,60342883
4960503178,11665274749,81093777
246776045181,506707260805,80603576
290280755722,831025167480,95609114
429202704898,942653323652,97764773
938532126727,274203494631,89759411
620215452310,718658220173,61661212
374197195285,668831563214,62822105
1086902588821,1024909353187,87179167
641561974295,853557933512,98188643
110768113487,1089013573661,91534944
143222094807,988173264390,86889110
1107011727548,463351155638,112432883
268477529999,656525621267,57458778
827170145254,80264689581,72106256
1084024994679,890694481291,68065562
697988758477,982108399016,83687859
242788983636,368206375586,74335178
825118691377,599458934039,61350227
821533863731,813963263449,82774739
296600244279,35418858488,66582657
62692278169,937897471739,97876093
856188817776,1064079318622,76730363
417323411963,518249623003,74049401
244438686811,412325073878,84672425
483334951601,273430161638,69248086
671331235281,1010042548638,86545415
1033359451120,712912764063,68306719
155220710035,607817818451,46902542
