N,E
1109141906329,241117347287
394707347081,850843351264,25961396
619207006385,623299603917,18427431
461945964170,347236656418,31463417
314188396278,1044026722825,19880263
1030706038337,987825014218,25662079
154523267763,913767226553,27989899
354777084927,357399752013,17128920
248814306379,738414413909,31375500
817001166833,1094884281683,27213930
400111928900,912250929615,57314433
15531176953,659492258113,33551015
837476147211,1013150044710,51342650
864519458611,330747356885,52895824
711494978172,143953059443,33401057
386075162085,123435234266,33654896
804473516443,258529507779,26701984
489346345220,733627756865,17293189
275847508211,407788055924,13657253
82602369486,167548125545,28898273
1049900393302,263407700574,20625768
719631767646,613950377810,39871491
381391492458,835327216125,25456949
394021514384,615603589269,34042686
225688548176,471442673100,23411211
10144241140,392392031522,19430600
125935118746,216618540477,26637487
994618229924,136469396440,19336444
202702769171,366718198002,19493637
522503601051,540119708563,22492132
636150045224,944159428017,28524874
967471452411,174556477220,22156437
947717272777,1091387801562,19162669
